20/06/21 01:46:27,CA.EJECT,1
20/06/21 01:47:16,T1.TRANSCT,2-B10
20/06/21 01:47:19,T2.TRANSST,2-B02
20/06/21 01:47:27,T1.PICKUPPT,2-B12
20/06/21 01:47:40,RB.DETECT,2-B14,Forward
20/06/21 01:47:59,RB.LOADPT,2-B14
20/06/21 01:48:14,Z2.CALWEAR,2-B06,0.0,804.6
20/06/21 01:48:22,Z.INTERVAL,0.2,0.3,0.0
20/06/21 01:48:22,Z2.GRINDEND,2-B06,9.9,658.2,656.1,OK,633.6,0.0,0.0,0.0,C,261.4,205.9
20/06/21 01:48:22,Z2.GRINDIPG,2-B06,-229.9,-0.9,-254.0,-5.1
20/06/21 01:48:36,PT.ALIGN,2-B14,2535.013,-5602.847,0.0
20/06/21 01:49:25,Z1.CALWEAR,2-B08,0.2,2588.4
20/06/21 01:49:32,Z.INTERVAL,0.2,0.3,0.0
20/06/21 01:49:33,Z1.GRINDEND,2-B08,15.1,1095.1,1094.0,OK,663.5,D,261.5,213.0
20/06/21 01:49:33,Z1.GRINDIPG,2-B08,203.6,16.9,-229.5,13.6
20/06/21 01:49:43,Z1.GRINDSTT,2-B10,ZA421-L130355-152L
20/06/21 01:49:43,Z2.GRINDSTT,2-B08,ZA421-L130355-152L
20/06/21 01:50:06,SP.CLEAN,2-B02
20/06/21 01:50:54,RB.UNLOAD,2-B02
20/06/21 01:51:22,T2.PICKUPCT,2-B04
20/06/21 01:52:26,T1.TRANSCT,2-B12
20/06/21 01:52:29,T2.TRANSST,2-B04
20/06/21 01:52:37,T1.PICKUPPT,2-B14
20/06/21 01:52:50,RB.DETECT,2-B16,Forward
20/06/21 01:53:09,RB.LOADPT,2-B16
20/06/21 01:53:19,Z2.CALWEAR,2-B08,0.0,804.6
20/06/21 01:53:26,Z.INTERVAL,0.2,0.3,0.0
20/06/21 01:53:26,Z2.GRINDEND,2-B08,9.8,657.3,655.2,OK,633.8,0.0,0.0,0.0,D,261.5,213.0
20/06/21 01:53:26,Z2.GRINDIPG,2-B08,-225.0,7.8,-250.5,6.1
20/06/21 01:53:44,PT.ALIGN,2-B16,-117.252,6084.933,0.0
20/06/21 01:54:36,Z1.CALWEAR,2-B10,0.7,2589.2
